chinese,frequency,pinyin,posseg
昂立,6,ang2-li4,v
熬起來,3,ao2-qi3-lai2,v
銨鹽,24,an3-yan2,n
阿拉伯聯盟,12,a1-la1-bo2-lian2-meng2,ns
艾哈邁迪,23,ai4-ha1-mai4-di2,nrt
阿雷格,16,a1-lei2-ge2,nr
愛猷識,3,ai4-you2-shi2,nr
厫,13,ao2,zg
安沛,2,an1-pei4,a
阿空加瓜,3,a1-kong1-jia1-gua1,ns
安清幫,2,an1-qing1-bang1,nr
暗事,3,an4-shi4,n
阿寶道,5,a1-bao3-dao4,nr
奧爾塔,3,ao4-er3-ta3,nrt
愛恨,3,ai4-hen4,a
阿利納斯,7,a1-li4-na4-si1,ns
安全氣囊,3,an1-quan2-qi4-nang2,i
安條克,3,an1-tiao2-ke4,nr
安特爾,2,an1-te4-er3,nr
阿公,55,a1-gong1,nr
安藤政信,3,an1-teng2-zheng4-xin4,nr
愛看,84,ai4-kan4,v
安坦,3,an1-tan3,ns
艾德沃,9,ai4-de2-wo4,nr
奧基喬,2,ao4-ji1-qiao2,nr
阿炳扶,6,a1-bing3-fu2,nr
埃布羅河,12,ai1-bu4-luo2-he2,ns
阿濟格,82,a1-ji4-ge2,nr
安培天平,3,an1-pei2-tian1-ping2,nr
阿喇古,2,a1-la3-gu3,ns
阿薩布,7,a1-sa4-bu4,nr
安新縣,12,an1-xin1-xian4,ns
阿空加瓜山,6,a1-kong1-jia1-gua1-shan1,ns
阿巴丹,32,a1-ba1-dan1,nr
愛我所愛,3,ai4-wo3-suo3-ai4,i
安定路,3,an1-ding4-lu4,nr
胺多酚,3,an4-duo1-fen1,nz
安富恤貧,3,an1-fu4-xu4-pin2,n
安源區,3,an1-yuan2-qu1,ns
奧里薩,19,ao4-li3-sa4,nr
愛妻心切,3,ai4-qi1-xin1-qie4,i
奧克尼,7,ao4-ke4-ni2,nr
愛克斯光,3,ai4-ke4-si1-guang1,nz
阿紫嘆,4,a1-zi3-tan4,nr
阿加尼亞,6,a1-jia1-ni2-ya4,ns
黯然神傷,53,an4-ran2-shen2-shang1,i
奧林匹,42,ao4-lin2-pi3,nr
胺合成酶,3,an4-he2-cheng2-mei2,nz
阿巴公,3,a1-ba1-gong1,nr
安源,59,an1-yuan2,ns
安吳,2,an1-wu2,ns
阿勒泰,44,a1-lei1-tai4,nr
安定,1278,an1-ding4,v
阿德萊德,14,a1-de2-lai2-de2,nrt
奧克蘇,8,ao4-ke4-su1,nr
奧塞梯,14,ao4-sai1-ti1,nr
安世,4,an1-shi4,nrt
暗堡,11,an4-bao3,n
暗反應,3,an4-fan3-ying1,n
安在旭,5,an1-zai4-xu4,nr
阿維亞諾,4,a1-wei2-ya4-nuo4,nrt
案一審,3,an4-yi1-shen3,n
阿根廷海軍,3,a1-gen1-ting2-hai3-jun1,nt
遨遊太空,3,ao2-you2-tai4-kong1,v
阿達馬,16,a1-da2-ma3,ns
暗藏玄機,3,an4-cang2-xuan2-ji1,i
埃弗頓,117,ai1-fu2-dun4,nr
阿斯帕,2,a1-si1-pa4,nr
阿不來提,6,a1-bu4-lai2-ti2,ns
澳門,1912,ao4-men2,ns
矮人一等,3,ai3-ren2-yi1-deng3,b
愛成仇,2,ai4-cheng2-chou2,nr
埃裡卡特,6,ai1-li3-ka3-te4,nrt
奧赫洛普,2,ao4-he4-luo4-pu3,nrt
暗送,3,an4-song4,v
阿朱笑,13,a1-zhu1-xiao4,nr
阿勒薩,3,a1-lei1-sa4,nr
愛生惡死,3,ai4-sheng1-e4-si3,i
阿韋斯,2,a1-wei2-si1,nr
愛上貓,3,ai4-shang4-mao1,nr
皚,11,ai2,z
垇,4,ao4,zg
艾利森,9,ai4-li4-sen1,nr
安慧裡,3,an1-hui4-li3,nr
奧廷託,2,ao4-ting2-tuo1,nr
安切洛,13,an1-qie4-luo4,nr
安眠葯,3,an1-mian2-yao4,t
奧西里斯,3,ao4-xi1-li3-si1,nrt
暗鬥,3,an4-dou4,vn
鰲拜,3,ao2-bai4,ns
奧拓車,3,ao4-ta4-che1,n
愛不愛,3,ai4-bu4-ai4,l
艾赫邁,2,ai4-he4-mai4,nr
阿薩息,2,a1-sa4-xi1,nr
阿囡,12,a1-nan1,n
阿蒙神,4,a1-meng2-shen2,nr
阿克美,4,a1-ke4-mei3,nr
哀求,332,ai1-qiu2,v
阿里卡,10,a1-li3-ka3,nrt
阿是穴,9,a1-shi4-xue2,i
安納線,3,an1-na4-xian4,nr
阿斯匹林,28,a1-si1-pi3-lin2,nz
埃爾尼諾,3,ai1-er3-ni2-nuo4,nrt
埃德溫,4,ai1-de2-wen1,nr
哀感,3,ai1-gan3,a
埃利斯,36,ai1-li4-si1,ns
昂首闊步,22,ang2-shou3-kuo4-bu4,i
暗錘打人,3,an4-chui2-da3-ren2,i
奧斯勒,5,ao4-si1-lei1,nr
艾南英,8,ai4-nan2-ying1,nr
奧別林,4,ao4-bie2-lin2,nz
安省,2,an1-sheng3,ns
艾爾斯巖,8,ai4-er3-si1-yan2,nr
庵,1435,an1,ng
埃羅斯,9,ai1-luo2-si1,ns
阿拉善旗,3,a1-la1-shan4-qi2,ns
阿拉斯,5,a1-la1-si1,nr
阿努拉達普拉,3,a1-nu3-la1-da2-pu3-la1,nrt
愛說笑,3,ai4-shuo1-xiao4,l
阿道夫,21,a1-dao4-fu1,nr
昂貴品,3,ang2-gui4-pin3,nr
安極爾,2,an1-ji2-er3,ns
傲江湖,2,ao4-jiang1-hu2,nr
奧瓦霍,2,ao4-wa3-huo4,nr
阿米爾,2,a1-mi3-er3,nr
闇然銷魂,3,an4-ran2-xiao1-hun2,n
案牘之勞,3,an4-du2-zhi1-lao2,i
安拉派,2,an1-la1-pai4,nr
阿科斯塔,3,a1-ke1-si1-ta3,nrt
捱風緝縫,3,ai2-feng1-ji1-feng4,n
阿隆悉,2,a1-long2-xi1,nr
安多縣,7,an1-duo1-xian4,ns
奧運冠軍,3,ao4-yun4-guan1-jun1,nr
阿富漢,4,a1-fu4-han4,nr
愛車狂,3,ai4-che1-kuang2,i
安達魯西亞,2,an1-da2-lu3-xi1-ya4,ns
阿合奇,3,a1-he2-qi2,nr
奧爾洪島,2,ao4-er3-hong2-dao3,ns
艾利遜,4,ai4-li4-xun4,nr
阿列,5,a1-lie4,ns
凹凹,3,ao1-ao1,n
安山質,2,an1-shan1-zhi4,nr
澳大利亞人,113,ao4-da4-li4-ya4-ren2,nz
阿爾瑪,3,a1-er3-ma3,nr
阿拉伯海,82,a1-la1-bo2-hai3,ns
阿赫瑪,4,a1-he4-ma3,nr
奧林比亞,3,ao4-lin2-bi3-ya4,ns
阿什哈巴德,18,a1-shen2-ha1-ba1-de2,nrt
阿爾派,5,a1-er3-pai4,nr
埃爾蓋奈孔,3,ai1-er3-gai4-nai4-kong3,nr
阿登納,10,a1-deng1-na4,nr
氨甲酰基,3,an1-jia3-xian1-ji1,nz
阿爾法粒子,2,a1-er3-fa3-li4-zi,nz
埃斯登,2,ai1-si1-deng1,nr
奧爾丹,2,ao4-er3-dan1,nr
愛之深,3,ai4-zhi1-shen1,nr
安徽師範大學,6,an1-hui1-shi1-fan4-da4-xue2,nt
阿列克,6,a1-lie4-ke4,nr
安全部門,28,an1-quan2-bu4-men2,n
阿布哈茲,44,a1-bu4-ha1-zi1,nrt
埃克塞特,2,ai1-ke4-sai1-te4,nrt
按勞付酬,3,an4-lao2-fu4-chou2,l
案目,3,an4-mu4,n
鞍山人,2,an1-shan1-ren2,n
奧得,17,ao4-de2,nrt
阿默達,6,a1-mo4-da2,nrt
挨個兒,28,ai1-ge4-er2,d
安謀克,22,an1-mou2-ke4,nr
安娜絮,2,an1-na4-xu4,nr
安肅公,2,an1-su4-gong1,nr
阿利斯,7,a1-li4-si1,nr
暗喻,14,an4-yu4,n
愛麗思,12,ai4-li4-si1,nr
捱上,3,ai2-shang4,z
阿萊夫,2,a1-lai2-fu1,nr
阿斯瑪,3,a1-si1-ma3,nr
阿仙奴,3,a1-xian1-nu2,nr
阿拉山口,13,a1-la1-shan1-kou3,ns
奧克薩,2,ao4-ke4-sa4,nr
奧羅賓,5,ao4-luo2-bin1,ns
艾森豪,4,ai4-sen1-hao2,nr
愛情路,3,ai4-qing2-lu4,n
愛濤漪,2,ai4-tao1-yi1,nr
墺,12,ao4,zg
敖包,43,ao2-bao1,nr
安卓亞,2,an1-zhuo2-ya4,nr
奧科薩,2,ao4-ke1-sa4,nr
安益山,2,an1-yi4-shan1,nr
愛眼日,2,ai4-yan3-ri4,nz
阿爾戈斯,5,a1-er3-ge1-si1,nrt
拗曲作直,3,ao3-qu3-zuo4-zhi2,n
安西府,2,an1-xi1-fu3,nr
艾裡坎,2,ai4-li3-kan3,nr
愛情片,3,ai4-qing2-pian4,n
阿吉仔,3,a1-ji2-zai3,nr
阿克曼,2,a1-ke4-man4,nr
安分守已,3,an1-fen1-shou3-yi3,i
愛富嫌貧,3,ai4-fu4-xian2-pin2,nr
凹凸不平,49,ao1-tu1-bu4-ping2,l
安龍,133,an1-long2,nr
愛樂,21,ai4-le4,nr
安提瓜和巴布達,22,an1-ti2-gua1-he2-ba1-bu4-da2,ns
愛好者,445,ai4-hao3-zhe3,n
安之若泰,3,an1-zhi1-ruo4-tai4,nr
安置人員,3,an1-zhi4-ren2-yuan2,n
埃斯圖,4,ai1-si1-tu2,nr
奧地利人,25,ao4-de-li4-ren2,nz
愛戴,185,ai4-dai4,nr
安安靜靜,106,an1-an1-jing4-jing4,z
安危相易,3,an1-wei1-xiang1-yi4,l
礙手,3,ai4-shou3,v
阿拉比,7,a1-la1-bi3,nrt
奧康諾,3,ao4-kang1-nuo4,nr
愛才,3,ai4-cai2,nr
艾麗絲,3,ai4-li4-si1,nr
哀懇,3,ai1-ken3,a
矮一截,3,ai3-yi1-jie2,v
阿埃塔,3,a1-ai1-ta3,nrt
奧拜斯,2,ao4-bai4-si1,nr
安能,3,an1-neng2,v
阿蘇爾,10,a1-su1-er3,nr
艾滋病毒,30,ai4-zi1-bing4-du2,n
埃塞俄比亞,444,ai1-sai1-e2-bi3-ya4,ns
阿寶笑道,3,a1-bao3-xiao4-dao4,nr
黯晦消沉,3,an4-hui4-xiao1-chen2,i
愛愛姑,3,ai4-ai4-gu1,nr
安樂園,3,an1-le4-yuan2,nr
愛靜,3,ai4-jing4,a
唵,33,an3,zg
奧塞羅,3,ao4-sai1-luo2,nr
艾曉明,3,ai4-xiao3-ming2,nr
阿富哈,2,a1-fu4-ha1,nr
鞍轡,3,an1-pei4,i
愛徒,20,ai4-tu2,n
挨批,26,ai1-pi1,v
阿馬杜,5,a1-ma3-du4,nr
挨近,52,ai1-jin4,v
案首,3,an4-shou3,n
阿克蘇河,28,a1-ke4-su1-he2,ns
愛好體育,3,ai4-hao3-ti3-yu4,l
阿隆索,25,a1-long2-suo3,nr
澳大利亞廣播公司,16,ao4-da4-li4-ya4-guang3-bo1-gong1-si1,nt
艾瓦佐夫,2,ai4-wa3-zuo3-fu1,nr
阿爾艾,2,a1-er3-ai4,nr
安享,37,an1-xiang3,v
奧河,2,ao4-he2,ns
奧爾丁頓,2,ao4-er3-ding1-dun4,ns
阿爾先季耶夫,3,a1-er3-xian1-ji4-ye2-fu1,nr
安仁,13,an1-ren2,nr
暗號燈,3,an4-hao4-deng1,n
埃加迪,2,ai1-jia1-di2,nr
阿基雷,4,a1-ji1-lei2,nr
安德烈,72,an1-de2-lie4,nr
安全感,181,an1-quan2-gan3,nr
暗箭明槍,3,an4-jian4-ming2-qiang1,n
埃達魯,2,ai1-da2-lu3,nr
阿爾金山,46,a1-er3-jin1-shan1,ns
安居樂業,112,an1-ju1-le4-ye4,nz
暗傷,7,an4-shang1,v
愛用者,3,ai4-yong4-zhe3,n
庵主,3,an1-zhu3,n
按摩床,3,an4-mo2-chuang2,n
安義,10,an1-yi4,nr
胺類,40,an4-lei4,nz
阿妹,21,a1-mei4,nr
艾捷克,2,ai4-jie2-ke4,nr
礙腳,3,ai4-jiao3,v
安德烈奧蒂,3,an1-de2-lie4-ao4-di4,nrt
案開審,3,an4-kai1-shen3,n
愛答不理,3,ai4-da2-bu4-li3,i
暗殺,239,an4-sha1,v
阿斯科,44,a1-si1-ke1,nr
阿賈克斯,2,a1-jia3-ke4-si1,nr
愛多杯,2,ai4-duo1-bei1,nz
愛沙尼亞共和國,5,ai4-sha1-ni2-ya4-gong4-he2-guo2,ns
阿布維,3,a1-bu4-wei2,nr
奧斯維辛,6,ao4-si1-wei2-xin1,nrt
阿羅漢,11,a1-luo2-han4,ns
安適如常,3,an1-shi4-ru2-chang2,i
艾斯普倫,6,ai4-si1-pu3-lun2,nrt
阿爾貝託,4,a1-er3-bei4-tuo1,nrt
阿西莫夫,3,a1-xi1-mo4-fu1,nrt
埃德爾曼,2,ai1-de2-er3-man4,nrt
艾雅斯,6,ai4-ya3-si1,nr
愛毛反裘,3,ai4-mao2-fan3-qiu2,i
愛與恨,3,ai4-yu3-hen4,i
阿拉伯聯,3,a1-la1-bo2-lian2,ns
安全補丁,3,an1-quan2-bu3-ding1,nr
澳門特別行政區政府,10,ao4-men2-te4-bie2-xing2-zheng4-qu1-zheng4-fu3,nt
暗藏,237,an4-cang2,v
螯合物,6,ao2-he2-wu4,n
阿尼瑪,4,a1-ni2-ma3,nr
阿肯色州,25,a1-ken3-se4-zhou1,ns
安王爺,5,an1-wang2-ye2,nr
凹凸棒,3,ao1-tu1-bang4,nz
阿爾文,25,a1-er3-wen2,nr
安邦興國,3,an1-bang1-xing4-guo2,ns
奧裡康,2,ao4-li3-kang1,nr
阿卜萊,2,a1-bo-lai2,nrt
安徽大學,24,an1-hui1-da4-xue2,nt
奧蒂拉,2,ao4-di4-la1,nr
奧謝,6,ao4-xie4,nrt
艾美蟲,7,ai4-mei3-chong2,nr
埃扎納,5,ai1-zha1-na4,nr
阿幹鎮,3,a1-gan4-zhen4,ns
安哥拉隊,2,an1-ge1-la1-dui4,nt
暗暗淡淡,3,an4-an4-dan4-dan4,n
安吉麗娜,3,an1-ji2-li4-na4,nr
埃布爾,3,ai1-bu4-er3,nr
澳華,6,ao4-hua2,nz
埃及館,3,ai1-ji2-guan3,ns
艾巴克,2,ai4-ba1-ke4,nr
埃斯塔,3,ai1-si1-ta3,nr
阿麗亞娜,5,a1-li4-ya4-na4,nr
阿維拉,3,a1-wei2-la1,nrt
凹進,16,ao1-jin4,v
安巴爾,3,an1-ba1-er3,nr
埃斯特,42,ai1-si1-te4,nrt
安內攘外,5,an1-nei4-rang3-wai4,nr
阿爾頓,6,a1-er3-dun4,nrt
奧委會,103,ao4-wei3-hui4,j
桉葉油,4,an1-ye4-you2,n
阿朱喜,2,a1-zhu1-xi3,nr
鞍尾,3,an1-wei3,ns
阿門,16,a1-men2,ns
阿爾丁,3,a1-er3-ding1,nr
埃法特,4,ai1-fa3-te4,nr
奧康納,9,ao4-kang1-na4,nr
奧登,2,ao4-deng1,nrt
癌症,730,ai2-zheng4,n
遨遊,83,ao2-you2,v
愛國陣線,3,ai4-guo2-zhen4-xian4,nz
阿基拉,2,a1-ji1-la1,nr
阿爾利,3,a1-er3-li4,nr
奧特韋,5,ao4-te4-wei2,nr
安定力,3,an1-ding4-li4,nr
愛笑鬼,3,ai4-xiao4-gui3,nr
阿西,4,a1-xi1,ns
阿爾貝,11,a1-er3-bei4,nr
愛樂維,7,ai4-le4-wei2,nr
阿拉真主,3,a1-la1-zhen1-zhu3,nr
阿奇木,2,a1-qi2-mu4,nr
埃斯科,3,ai1-si1-ke1,nr
磝,4,ao2,zg
黯然消魂,3,an4-ran2-xiao1-hun2,i
安全事件,39,an1-quan2-shi4-jian4,nz
愛爾蘭人,51,ai4-er3-lan2-ren2,nrt
案例,745,an4-li4,n
礙眼,15,ai4-yan3,a
阿加特,6,a1-jia1-te4,nr
安娜剛,3,an1-na4-gang1,nr
傲骨嶙嶙,3,ao4-gu3-lin2-lin2,l
昂強,3,ang2-qiang2,a
阿其克,3,a1-qi2-ke4,nr
阿木冬,2,a1-mu4-dong1,nr
阿瑟,43,a1-se4,nrt
暗問,3,an4-wen4,v
阿萊城,2,a1-lai2-cheng2,nr
氨綸,11,an1-lun2,n
愛小貝,6,ai4-xiao3-bei4,nr
安草兒,101,an1-cao3-er2,nr
胺凝膠,3,an4-ning2-jiao1,nz
阿炳除,2,a1-bing3-chu2,nr
艾哈邁德,46,ai4-ha1-mai4-de2,nrt
阿加,11,a1-jia1,ns
安格魯,3,an1-ge2-lu3,nr
阿奇太,16,a1-qi2-tai4,nr
阿雷瓦洛,3,a1-lei2-wa3-luo4,nrt
安哈爾特,3,an1-ha1-er3-te4,nrt
懊悔莫及,3,ao4-hui3-mo4-ji2,ns
阿波羅,243,a1-bo1-luo2,nr
吖啶,3,a1-ding4,n
奧蒙德,5,ao4-meng2-de2,nr
愛鳥周,3,ai4-niao3-zhou1,nr
阿拉塔斯,2,a1-la1-ta3-si1,nrt
阿拉弗,5,a1-la1-fu2,nr
岸防兵,11,an4-fang2-bing1,n
阿炳媽,111,a1-bing3-ma1,nr
鰲山,53,ao2-shan1,ns
矮地茶,3,ai3-de-cha2,n
艾爾斯勒,3,ai4-er3-si1-lei1,nrt
凹坑,13,ao1-keng1,n
埃及內政部,3,ai1-ji2-nei4-zheng4-bu4,nt
安親王,21,an1-qin1-wang2,nr
阿旺新傳,3,a1-wang4-xin1-chuan2,nr
阿爾西,3,a1-er3-xi1,ns
安徽省政府,3,an1-hui1-sheng3-zheng4-fu3,nt
安達信,3,an1-da2-xin4,nz
安然如故,3,an1-ran2-ru2-gu4,i
安西東,7,an1-xi1-dong1,ns
愛爾維修,3,ai4-er3-wei2-xiu1,nrt
埃文格,4,ai1-wen2-ge2,nr
愛惜人才,3,ai4-xi1-ren2-cai2,i
矮人村,3,ai3-ren2-cun1,n
阿爾卡,18,a1-er3-ka3,nr
阿彌光,3,a1-mi2-guang1,nr
安奉日,28,an1-feng4-ri4,nr
愛滋病,14,ai4-zi1-bing4,n
安宗社,2,an1-zong1-she4,nr
按釘,3,an4-ding1,n
暗挖,7,an4-wa1,v
阿利安人,3,a1-li4-an1-ren2,nrt
凹凸感,2,ao1-tu1-gan3,l
昂然直入,3,ang2-ran2-zhi2-ru4,i
艾倫娜,2,ai4-lun2-na4,nr
奧伯林,12,ao4-bo2-lin2,nr
阿凱亞,5,a1-kai3-ya4,nr
奧裡納,3,ao4-li3-na4,nr
艾買提,12,ai4-mai3-ti2,nr
阿基姆,4,a1-ji1-mu3,nr
愛新覺羅,76,ai4-xin1-jue2-luo2,nrt
阿爾代什,4,a1-er3-dai4-shen2,nrt
阿羅羅,2,a1-luo2-luo2,nr
暗自流淚,3,an4-zi4-liu2-lei4,i
矮小,327,ai3-xiao3,z
安治,2,an1-zhi4,v
安置,916,an1-zhi4,v
暗練,3,an4-lian4,vn
艾辛莊,3,ai4-xin1-zhuang1,nr
啊喲,417,a-yo1,e
凹溝,3,ao1-gou1,n
安徒生,97,an1-tu2-sheng1,nr
安敦尼,3,an1-dun1-ni2,nr
埃努古,2,ai1-nu3-gu3,nr
安肯,9,an1-ken3,v
安錫,15,an1-xi1,ns
愛巢,5,ai4-chao2,nr
愛禮存羊,3,ai4-li3-cun2-yang2,nr
阿拉塔,7,a1-la1-ta3,nrt
阿洛菲,4,a1-luo4-fei1,nr
安丘市,8,an1-qiu1-shi4,ns
愛鄉,3,ai4-xiang1,ns
奧陶系,7,ao4-tao2-xi4,nr
安徽省,980,an1-hui1-sheng3,ns
安裝包,3,an1-zhuang1-bao1,n
暗地裡,157,an4-di4-li3,s
暗示療法,5,an4-shi4-liao2-fa3,n
矮化砧,3,ai3-hua4-zhen1,n
阿兄,3,a1-xiong1,nr
阿爾法,69,a1-er3-fa3,nr
阿昌,13,a1-chang1,ns
阿爾斯特,38,a1-er3-si1-te4,nrt
翱翔天際,3,ao2-xiang2-tian1-ji4,v
阿貝丁,2,a1-bei4-ding1,nr
愛彌爾,5,ai4-mi2-er3,nr
矮矮肥肥,3,ai3-ai3-fei2-fei2,n
愛崗敬業,19,ai4-gang3-jing4-ye4,nr
安全器,3,an1-quan2-qi4,nz
安啟元,3,an1-qi3-yuan2,nr
安居區,3,an1-ju1-qu1,nr
暗地,94,an4-di4,n
奧爾特加,5,ao4-er3-te4-jia1,nrt
氨甲喋呤,3,an1-jia3-die2-ling4,n
奧託,134,ao4-tuo1,nrt
按摩房,3,an4-mo2-fang2,n
艾維斯,3,ai4-wei2-si1,nr
安堵樂業,3,an1-du3-le4-ye4,n
阿爾巴尼亞,359,a1-er3-ba1-ni2-ya4,nrt
奧諾費,16,ao4-nuo4-fei4,nr
埃裡克森,168,ai1-li3-ke4-sen1,nrt
安達,117,an1-da2,nr
安化縣,8,an1-hua4-xian4,ns
安貞橋,3,an1-zhen1-qiao2,nr
暗移,3,an4-yi2,v
奧美拉唑,2,ao4-mei3-la1-zuo4,nz
黯然銷魂,3,an4-ran2-xiao1-hun2,l
阿拉伯數字,39,a1-la1-bo2-shu4-zi4,nz
艾條灸,3,ai4-tiao2-jiu3,nr
凹,659,ao1,a
安貧,3,an1-pin2,a
阿斯紀,3,a1-si1-ji4,nr
阿弗萊克,3,a1-fu2-lai2-ke4,nrt
埃柯夫,2,ai1-ke1-fu1,nr
安定物,3,an1-ding4-wu4,n
阿塔納索,4,a1-ta3-na4-suo3,nrt
阿嬸婆,3,a1-shen3-po2,nr
阿勒,20,a1-lei1,nrt
阿詩瑪,27,a1-shi1-ma3,nr
愛生恨,3,ai4-sheng1-hen4,n
阿諛苟合,3,a1-yu2-gou3-he2,i
阿哈爾,3,a1-ha1-er3,nr
阿維菌素,3,a1-wei2-jun1-su4,nz
奧林波斯山,5,ao4-lin2-bo1-si1-shan1,ns
安平君,2,an1-ping2-jun1,nr
敖世輕物,3,ao2-shi4-qing1-wu4,nz
哀怒,3,ai1-nu4,v
阿特蘭蒂斯,5,a1-te4-lan2-di4-si1,nrt
愛哭,3,ai4-ku1,v
阿里山,54,a1-li3-shan1,ns
阿斯特拉罕州,3,a1-si1-te4-la1-han3-zhou1,nrt
愛情喜劇,3,ai4-qing2-xi3-ju4,n
奧德格,3,ao4-de2-ge2,nr
艾蕪,14,ai4-wu2,nrfg
阿納托爾,3,a1-na4-tuo1-er3,nrt
埃斯特角,4,ai1-si1-te4-jiao3,ns
阿旺晉美,12,a1-wang4-jin4-mei3,nr
埃爾頓,24,ai1-er3-dun4,nr
哀弔,3,ai1-diao4,v
捱打,3,ai2-da3,vn
安格斯,3,an1-ge2-si1,nr
阿希拉,2,a1-xi1-la1,nr
阿爾布佐,6,a1-er3-bu4-zuo3,nrt
安監站,3,an1-jian1-zhan4,nr
黯,56,an4,z
阿拉木圖宣言,7,a1-la1-mu4-tu2-xuan1-yan2,nr
阿里巴巴公司,4,a1-li3-ba1-ba1-gong1-si1,nt
愛女人,3,ai4-nv3-ren2,n
按動,43,an4-dong4,vn
埃斯泰爾,2,ai1-si1-tai4-er3,nrt
安室,5,an1-shi4,nz
阿姆巴,2,a1-mu3-ba1,nr
安技,3,an1-ji4,nz
阿格斯,3,a1-ge2-si1,nr
埃爾富特,3,ai1-er3-fu4-te4,ns
阿德里安,7,a1-de2-li3-an1,nrt
阿勒錦,6,a1-lei1-jin3,nr
暗潮,5,an4-chao2,n
阿薩伊果,3,a1-sa4-yi1-guo3,ns
奧布爾,16,ao4-bu4-er3,nr
艾爾文,7,ai4-er3-wen2,nr
阿斯托,4,a1-si1-tuo1,nrt
阿迪斯,3,a1-di2-si1,nr
凹洞,3,ao1-dong4,n
奧爾語,29,ao4-er3-yu3,nz
安人,3,an1-ren2,nrt
安娜揉,2,an1-na4-rou2,nr
奧地利共和國,9,ao4-di4-li4-gong4-he2-guo2,ns
挨板子,7,ai1-ban3-zi,i
愛知,6,ai4-zhi1,v
阿迪蓋,4,a1-di2-gai4,nr
愛德華,140,ai4-de2-hua2,nr
阿紫嘟,5,a1-zi3-du1,nr
阿斯圖裡亞斯,13,a1-si1-tu2-li3-ya4-si1,nrt
黯淡無光,9,an4-dan4-wu2-guang1,i
奧斯達,12,ao4-si1-da2,nz
案例庫,3,an4-li4-ku4,n
埃切維,2,ai1-qie4-wei2,nr
澳門基本法,2,ao4-men2-ji1-ben3-fa3,ns
艾什,11,ai4-shen2,nrt
奧義書,9,ao4-yi4-shu1,nr
安敦派,2,an1-dun1-pai4,nr
埃斯塔克,2,ai1-si1-ta3-ke4,nrt
暗渡陳倉,19,an4-du4-chen2-cang1,i
矮雪輪,3,ai3-xue3-lun2,n
愛祖國,3,ai4-zu3-guo2,nr
安瓜河,2,an1-gua1-he2,ns
安順,54,an1-shun4,nr
哀腸寸斷,3,ai1-chang2-cun4-duan4,i
暗房,12,an4-fang2,n
安裝文件,3,an1-zhuang1-wen2-jian4,l
阿伊傑,3,a1-yi1-jie2,nr
奧萬大,3,ao4-wan4-da4,nr
安頓下來,3,an1-dun4-xia4-lai2,i
镺,24,ao3,zg
