chinese,frequency,pinyin,posseg
圍巖,74,wei2-yan2,n
味如嚼蠟,3,wei4-ru2-jue2-la4,i
威脅,3909,wei1-xie2,vn
吳道通,58,wu2-dao4-tong1,nr
烏馬,4,wu1-ma3,ns
外貿網,3,wai4-mao4-wang3,nt
魏明倫,13,wei4-ming2-lun2,nr
玩笑,543,wan2-xiao4,v
王時雍,46,wang2-shi2-yong1,nr
委以,72,wei3-yi3,v
無名帖,3,wu2-ming2-tie3,nr
微雲,18,wei1-yun2,n
文治,54,wen2-zhi4,n
五角六張,3,wu3-jiao3-liu4-zhang1,ns
溫旨慰,2,wen1-zhi3-wei4,nr
威聲,3,wei1-sheng1,n
無歸,3,wu2-gui1,v
五大,541,wu3-da4,j
物主,26,wu4-zhu3,n
襪子,304,wa4-zi,n
王和定,2,wang2-he2-ding4,nr
王孟獲,9,wang2-meng4-huo4,nr
吳引兵,2,wu2-yin3-bing1,nr
武安市,3,wu3-an1-shi4,ns
網絡警察,3,wang3-luo4-jing3-cha2,n
五千名,7,wu3-qian1-ming2,m
違鄉負俗,3,wei2-xiang1-fu4-su2,i
無怪乎,39,wu2-guai4-hu1,d
萬餘次,2,wan4-yu2-ci4,m
外交部駐港特派員公署,17,wai4-jiao1-bu4-zhu4-gang3-te4-pai4-yuan2-gong1-shu3,nt
汪惟效,4,wang1-wei2-xiao4,nr
無精打采,76,wu2-jing1-da3-cai3,i
窩頭,28,wo1-tou2,n
吳用堰,2,wu2-yong4-yan4,nr
網罩,10,wang3-zhao4,n
王志坦,76,wang2-zhi4-tan3,nr
鵐,3,wu2,zg
王蕭譽,4,wang2-xiao1-yu4,nr
無洞掘蟹,3,wu2-dong4-jue2-xie4,n
忘形交,3,wang4-xing2-jiao1,i
望風響應,3,wang4-feng1-xiang3-ying1,n
吳鼎昌,5,wu2-ding3-chang1,nr
巫卜祝,2,wu1-bo-zhu4,nr
網網,12,wang3-wang3,n
烏伊嶺區,3,wu1-yi1-ling3-qu1,ns
五短身材,17,wu3-duan3-shen1-cai2,i
萬選蓉,2,wan4-xuan3-rong2,nr
吳大帝,16,wu2-da4-di4,nr
衛總兵,2,wei4-zong3-bing1,nr
渦輪機,44,wo1-lun2-ji1,n
蔚藍海岸,3,wei4-lan2-hai3-an4,nr
危如朝露,3,wei1-ru2-zhao1-lu4,i
五十三畝,2,wu3-shi2-san1-mu3,m
無數句,6,wu2-shu4-ju4,m
五六名,13,wu3-liu4-ming2,m
威爾士,154,wei1-er3-shi4,ns
文字描述,3,wen2-zi4-miao2-shu4,n
烏丸氏,4,wu1-wan2-shi4,nr
望本寨,2,wang4-ben3-zhai4,nr
溫總理,3,wen1-zong3-li3,n
五指山市,3,wu3-zhi3-shan1-shi4,ns
吳侯乃,2,wu2-hou2-nai3,nr
王連年,3,wang2-lian2-nian2,nr
魏続,3,wei4-xu4,t
晚唐,95,wan3-tang2,t
文佛典,2,wen2-fo2-dian3,nr
文化用品,3,wen2-hua4-yong4-pin3,n
王曄彪,2,wang2-ye4-biao1,nr
未有,460,wei4-you3,v
無舊無新,3,wu2-jiu4-wu2-xin1,i
五欲,3,wu3-yu4,n
萬國權,31,wan4-guo2-quan2,nr
網上教育,3,wang3-shang4-jiao4-yu4,l
文萊,99,wen2-lai2,nr
文旦,3,wen2-dan4,nz
望演武,2,wang4-yan3-wu3,nr
汪士鐸,3,wang1-shi4-duo2,nr
烏奴奴,5,wu1-nu2-nu2,nr
網絡分析,3,wang3-luo4-fen1-xi1,n
無言可對,29,wu2-yan2-ke3-dui4,i
霧都,17,wu4-dou1,ns
文妙真人,2,wen2-miao4-zhen1-ren2,nr
微睡,3,wei1-shui4,vn
萬餘例,2,wan4-yu2-li4,m
烏孫公主,8,wu1-sun1-gong1-zhu3,nr
外國化,3,wai4-guo2-hua4,nt
無如之奈,3,wu2-ru2-zhi1-nai4,i
無死鎖性,3,wu2-si3-suo3-xing4,l
王孫公子,14,wang2-sun1-gong1-zi,nr
衛前軍,2,wei4-qian2-jun1,nr
瓦薩雷,2,wa3-sa4-lei2,nr
委決不下,21,wei3-jue2-bu4-xia4,v
武威市,8,wu3-wei1-shi4,ns
無精打彩,7,wu2-jing1-da3-cai3,i
無線電臺,36,wu2-xian4-dian4-tai2,l
嗢,5,wa4,zg
溫體,3,wen1-ti3,n
挖通,3,wa1-tong1,v
萬幅,6,wan4-fu2,m
微型文件,3,wei1-xing2-wen2-jian4,n
握霧拏雲,3,wo4-wu4-na2-yun2,nz
王伯道,2,wang2-bo2-dao4,nr
誣謗,3,wu1-bang4,v
王大叔,5,wang2-da4-shu1,nr
伍修權,4,wu3-xiu1-quan2,nr
溫溫,2,wen1-wen1,n
文翔鳳,2,wen2-xiang2-feng4,nr
文牘主義,2,wen2-du2-zhu3-yi4,n
五蓮山,3,wu3-lian2-shan1,nr
無線耳機,3,wu2-xian4-er3-ji1,n
汪偽政權,28,wang1-wei3-zheng4-quan2,nr
渭,204,wei4,ns
無形性,4,wu2-xing2-xing4,l
危邦,2,wei1-bang1,n
外協,3,wai4-xie2,j
五服,42,wu3-fu2,n
文化性,8,wen2-hua4-xing4,n
吳覺非,2,wu2-jue2-fei1,nr
王筱麟,3,wang2-xiao3-lin2,nr
網上激情,3,wang3-shang4-ji1-qing2,n
網中之魚,4,wang3-zhong1-zhi1-yu2,l
妏,13,wen4,zg
溫氣乃,4,wen1-qi4-nai3,nr
舞蹈療法,3,wu3-dao3-liao2-fa3,n
王躍文,3,wang2-yue4-wen2,nr
溈仰宗,2,wei2-yang3-zong1,n
萬江,2,wan4-jiang1,ns
無奇,3,wu2-qi2,a
喂草,3,wei4-cao3,v
王之明,4,wang2-zhi1-ming2,nr
物美,75,wu4-mei3,nz
王宏劍,2,wang2-hong2-jian4,nr
無劍鋒,3,wu2-jian4-feng1,nr
晚睡,3,wan3-shui4,v
忘恩負義,136,wang4-en1-fu4-yi4,i
鄔,300,wu1,nr
誤錄,3,wu4-lu4,v
五行並下,3,wu3-xing2-bing4-xia4,i
外交使節,3,wai4-jiao1-shi3-jie2,n
危實安,2,wei1-shi2-an1,nz
網絡通信,35,wang3-luo4-tong1-xin4,nt
維克託,25,wei2-ke4-tuo1,nrt
萬種風姿,3,wan4-zhong3-feng1-zi1,l
寤,155,wu4,zg
挖補到,3,wa1-bu3-dao4,v
望定軍,2,wang4-ding4-jun1,nr
文藝觀,2,wen2-yi4-guan1,n
外宣,22,wai4-xuan1,j
無狀,3,wu2-zhuang4,l
王正自,2,wang2-zheng4-zi4,nr
無地自容,85,wu2-de-zi4-rong2,i
萬古千秋,3,wan4-gu3-qian1-qiu1,i
紈扇,8,wan2-shan4,n
武林大會,3,wu3-lin2-da4-hui4,nt
偽,923,wei3,j
無怨,3,wu2-yuan4,v
武氏宗,3,wu3-shi4-zong1,nr
無壞道,3,wu2-huai4-dao4,l
外群體,3,wai4-qun2-ti3,n
文教局,7,wen2-jiao4-ju2,nt
無際,52,wu2-ji4,n
無青子,11,wu2-qing1-zi,nr
誤導,193,wu4-dao3,n
瓦解,524,wa3-jie3,v
微積分,182,wei1-ji1-fen1,n
文史系,6,wen2-shi3-xi4,n
王獻之,22,wang2-xian4-zhi1,nr
溫暖,1606,wen1-nuan3,an
瓦努阿圖共和國,4,wa3-nu3-a1-tu2-gong4-he2-guo2,ns
武氏家族,4,wu3-shi4-jia1-zu2,nr
無業遊民,17,wu2-ye4-you2-min2,n
王會悟,15,wang2-hui4-wu4,nr
危牆,3,wei1-qiang2,n
未焚徙薪,3,wei4-fen2-xi3-xin1,i
穩健作風,3,wen3-jian4-zuo4-feng1,l
外臺祕要,3,wai4-tai2-mi4-yao4,n
微風,186,wei1-feng1,n
維護陷阱,3,wei2-hu4-xian4-jing3,n
五週歲,3,wu3-zhou1-sui4,m
網絡螞蟻,3,wang3-luo4-ma3-yi3,l
無才無華,3,wu2-cai2-wu2-hua2,i
萬瓶,4,wan4-ping2,m
王建國,12,wang2-jian4-guo2,nr
無人售票,3,wu2-ren2-shou4-piao4,n
網上藥店,3,wang3-shang4-yao4-dian4,n
烏紗帽,108,wu1-sha1-mao4,n
外運量,2,wai4-yun4-liang4,n
溫火,5,wen1-huo3,n
碗盤,3,wan3-pan2,n
外分泌腺,3,wai4-fen1-mi4-xian4,n
吳入蜀,2,wu2-ru4-shu3,nr
王旭烈,2,wang2-xu4-lie4,nr
網上衝印,3,wang3-shang4-chong1-yin4,i
烏樑海,19,wu1-liang2-hai3,ns
碗筷,166,wan3-kuai4,n
物在人亡,3,wu4-zai4-ren2-wang2,i
五六十艘,2,wu3-liu4-shi2-sou1,m
網絡工程,3,wang3-luo4-gong1-cheng2,n
往昔,152,wang3-xi1,t
畏光,9,wei4-guang1,v
五花肉,15,wu3-hua1-rou4,n
未見好轉,3,wei4-jian4-hao3-zhuan3,i
溫席扇枕,3,wen1-xi2-shan4-zhen3,i
衛指揮,7,wei4-zhi3-hui1,nr
烏達區,3,wu1-da2-qu1,ns
武藤敏郎,3,wu3-teng2-min3-lang2,nr
五百斤,9,wu3-bai3-jin1,m
物以稀貴,3,wu4-yi3-xi1-gui4,l
文理科,50,wen2-li3-ke1,n
無分,3,wu2-fen1,d
王之兵,3,wang2-zhi1-bing1,nr
溫彥博,2,wen1-yan4-bo2,nr
萬英尺,7,wan4-ying1-chi3,m
握住,716,wo4-zhu4,v
瓦爾蒙,3,wa3-er3-meng2,nr
萎黃,22,wei1-huang2,v
瓦哈卡,5,wa3-ha1-ka3,nr
畏友,3,wei4-you3,n
違天害理,3,wei2-tian1-hai4-li3,i
違警行為,3,wei2-jing3-xing2-wei4,v
舞文弄墨,12,wu3-wen2-nong4-mo4,i
吳曉波,4,wu2-xiao3-bo1,nr
無法挽回,3,wu2-fa3-wan3-hui2,i
畏忌,4,wei4-ji4,v
聞得孫,3,wen2-de2-sun1,nr
問罪,77,wen4-zui4,n
韋爾塔,15,wei2-er3-ta3,nr
吳南軒,3,wu2-nan2-xuan1,nr
瓦爾登,23,wa3-er3-deng1,nrt
物價飛漲,3,wu4-jia4-fei1-zhang3,l
萬帳,2,wan4-zhang4,m
舞鳳飛龍,3,wu3-feng4-fei1-long2,n
外存,10,wai4-cun2,n
萬家樂,7,wan4-jia1-le4,nr
吳用授,2,wu2-yong4-shou4,nr
吳三呈,13,wu2-san1-cheng2,nr
尉遲孫立,9,wei4-chi2-sun1-li4,nr
無期,8,wu2-qi1,b
仵作人,2,wu3-zuo4-ren2,n
維基百,2,wei2-ji1-bai3,nz
文教處,3,wen2-jiao4-chu4,l
萬一開,2,wan4-yi1-kai1,m
蝸利蠅名,3,wo1-li4-ying2-ming2,vn
吳國大,2,wu2-guo2-da4,nr
萬億千米,4,wan4-yi4-qian1-mi3,m
穩婆,7,wen3-po2,n
汪大哥,13,wang1-da4-ge1,nr
吳師道,3,wu2-shi1-dao4,nr
位阿琪,2,wei4-a1-qi2,nr
瓦舍,28,wa3-she4,nrt
吳國劍,20,wu2-guo2-jian4,nr
尉職如,2,wei4-zhi2-ru2,nr
王丙乾,24,wang2-bing3-qian2,nr
王金戰,33,wang2-jin1-zhan4,nr
聞得王,2,wen2-de2-wang2,nr
武紀,4,wu3-ji4,n
微居里,3,wei1-ju1-li3,i
瓦里喬,3,wa3-li3-qiao2,nr
汙穢不堪,3,wu1-hui4-bu4-kan1,i
汪桂芬,8,wang1-gui4-fen1,nr
衛生陶瓷,3,wei4-sheng1-tao2-ci2,nz
王寶山,58,wang2-bao3-shan1,nr
外資,2363,wai4-zi1,n
王亮亮,4,wang2-liang4-liang4,nr
網球場,19,wang3-qiu2-chang3,n
為國出力,3,wei4-guo2-chu1-li4,l
吳赤烏,4,wu2-chi4-wu1,nr
維特之,6,wei2-te4-zhi1,nr
維根,6,wei2-gen1,nz
萬達,72,wan4-da2,nz
吳元年,18,wu2-yuan2-nian2,nr
物候觀測,3,wu4-hou4-guan1-ce4,n
王母洞,5,wang2-mu3-dong4,nr
王連彪,2,wang2-lian2-biao1,nr
無效假設,3,wu2-xiao4-jia3-she4,l
違警罪,3,wei2-jing3-zui4,v
五子,3,wu3-zi,m
五百餘次,2,wu3-bai3-yu2-ci4,m
吳香主,3,wu2-xiang1-zhu3,nr
王利器,9,wang2-li4-qi4,nr
五鄉,6,wu3-xiang1,m
瓦爾港,3,wa3-er3-gang3,nr
文藝工作者,164,wen2-yi4-gong1-zuo4-zhe3,n
外財,5,wai4-cai2,n
無千待萬,3,wu2-qian1-dai4-wan4,i
望著慧,3,wang4-zhe-hui4,nr
武學中,34,wu3-xue2-zhong1,nr
魏友枋,2,wei4-you3-fang1,nr
汪宏聲,2,wang1-hong2-sheng1,nr
吳壯達,55,wu2-zhuang4-da2,nr
亡國奴,24,wang2-guo2-nu2,n
屋檐,210,wu1-yan2,n
文學批評,3,wen2-xue2-pi1-ping2,n
文本處理,3,wen2-ben3-chu4-li3,n
微風吹拂,3,wei1-feng1-chui1-fu2,i
望門寡,3,wang4-men2-gua3,i
王母靈芝,2,wang2-mu3-ling2-zhi1,nr
玩劍,3,wan2-jian4,n
威斯勒,2,wei1-si1-lei1,nrt
吳寶柱,34,wu2-bao3-zhu4,nr
文化,34860,wen2-hua4,n
五塘鎮,3,wu3-tang2-zhen4,ns
無家無室,3,wu2-jia1-wu2-shi4,i
維爾納,20,wei2-er3-na4,nr
未賣,3,wei4-mai4,v
文正公,26,wen2-zheng4-gong1,nr
無端生事,3,wu2-duan1-sheng1-shi4,l
武裡府,4,wu3-li3-fu3,nr
物資局,10,wu4-zi1-ju2,n
王志東,21,wang2-zhi4-dong1,nr
無詞歌,7,wu2-ci2-ge1,i
未見行,3,wei4-jian4-xing2,v
往下走,3,wang3-xia4-zou3,v
誤納,3,wu4-na4,v
惟肖惟妙,3,wei2-xiao1-wei2-miao4,i
危室,3,wei1-shi4,n
舞蹈隊,14,wu3-dao3-dui4,n
網上見,3,wang3-shang4-jian4,n
亡命徒,17,wang2-ming4-tu2,n
外圍,685,wai4-wei2,f
五香粉,2,wu3-xiang1-fen3,nz
萬裡長空,3,wan4-li3-zhang3-kong1,nr
五味,65,wu3-wei4,m
威風掃地,7,wei1-feng1-sao3-de,i
王五伯,2,wang2-wu3-bo2,nr
吳剛伐桂,3,wu2-gang1-fa2-gui4,nr
無家可歸,111,wu2-jia1-ke3-gui1,i
吳為真,3,wu2-wei4-zhen1,nr
無塵布,3,wu2-chen2-bu4,i
王如堅,2,wang2-ru2-jian1,nr
溫浴,2,wen1-yu4,nr
無馬行空,3,wu2-ma3-xing2-kong1,i
腕部,18,wan4-bu4,n
烏藍,2,wu1-lan2,nr
為害,484,wei4-hai4,v
文修武備,3,wen2-xiu1-wu3-bei4,n
文藝創作,3,wen2-yi4-chuang4-zuo4,l
王月萍,7,wang2-yue4-ping2,nr
五年計劃,185,wu3-nian2-ji4-hua4,n
王荷生,2,wang2-he2-sheng1,nr
委曲成全,3,wei3-qu3-cheng2-quan2,i
萬有引力,114,wan4-you3-yin3-li4,l
文經武略,3,wen2-jing1-wu3-lve4,n
誤打誤撞,49,wu4-da3-wu4-zhuang4,l
五六千,151,wu3-liu4-qian1,m
瓦加杜古,23,wa3-jia1-du4-gu3,nrt
維賈亞,9,wei2-jia3-ya4,nr
圍場滿族蒙古族自治縣,3,wei2-chang3-man3-zu2-meng3-gu3-zu2-zi4-zhi4-xian4,ns
維尼龍,3,wei2-ni2-long2,nr
五國城,4,wu3-guo2-cheng2,ns
穩定情緒,3,wen3-ding4-qing2-xu4,n
文牘,38,wen2-du2,n
娃娃車,3,wa2-wa2-che1,n
文件批量,3,wen2-jian4-pi1-liang4,l
物體,1768,wu4-ti3,n
萬壽道,4,wan4-shou4-dao4,nr
吳江派,2,wu2-jiang1-pai4,nr
瓦索爾,8,wa3-suo3-er3,nr
萬傑醫院,18,wan4-jie2-yi1-yuan4,nz
彎彎的,53,wan1-wan1-de,z
蕹,19,weng4,n
汪習根,256,wang1-xi2-gen1,nr
違警,3,wei2-jing3,vn
物品,1532,wu4-pin3,n
王懷遠,258,wang2-huai2-yuan3,nr
網絡空間,3,wang3-luo4-kong1-jian1,n
往上拉,3,wang3-shang4-la1,v
文學思潮,3,wen2-xue2-si1-chao2,nr
王三王,3,wang2-san1-wang2,nr
未清算,3,wei4-qing1-suan4,l
衛紹王,6,wei4-shao4-wang2,nr
往年,624,wang3-nian2,t
微雨,39,wei1-yu3,n
未置,3,wei4-zhi4,v
務期,12,wu4-qi1,d
王英布,8,wang2-ying1-bu4,nr
王大爺,9,wang2-da4-ye2,nr
王錫闡,21,wang2-xi1-chan3,nr
紈絝子弟,30,wan2-ku4-zi3-di4,i
誤餐費,3,wu4-can1-fei4,n
汙言穢語,46,wu1-yan2-hui4-yu3,i
五百兩,95,wu3-bai3-liang3,m
維查峰,2,wei2-cha2-feng1,nr
文號,17,wen2-hao4,n
魏嵩平,4,wei4-song1-ping2,nr
外奶奶,3,wai4-nai3-nai3,n
萬副,4,wan4-fu4,m
五里橋鄉,5,wu3-li3-qiao2-xiang1,ns
烏利,32,wu1-li4,ns
文震孟,15,wen2-zhen4-meng4,nr
王銀輪,2,wang2-yin2-lun2,nr
維生素,1933,wei2-sheng1-su4,nr
無學,3,wu2-xue2,n
萬萬歲,91,wan4-wan4-sui4,m
王暗搖,2,wang2-an4-yao2,nr
微錄機,3,wei1-lu4-ji1,n
無奈何,10,wu2-nai4-he2,i
未受懲罰,3,wei4-shou4-cheng2-fa2,i
烏林之,2,wu1-lin2-zhi1,nr
外事學院,3,wai4-shi4-xue2-yuan4,nt
未滿,3,wei4-man3,v
襪筒,3,wa4-tong3,n
聞所不聞,3,wen2-suo3-bu4-wen2,i
萬套,51,wan4-tao4,m
王仲丁,2,wang2-zhong4-ding1,nr
魏建功,5,wei4-jian4-gong1,nr
五響,3,wu3-xiang3,m
未免太不,3,wei4-mian3-tai4-bu4,l
威斯特法倫,26,wei1-si1-te4-fa3-lun2,nrt
違逆,15,wei2-ni4,v
無不及,4,wu2-bu4-ji2,c
溫升高,4,wen1-sheng1-gao1,nr
沃克組,2,wo4-ke4-zu3,nr
萬盛,5,wan4-sheng4,nz
王搖搖,4,wang2-yao2-yao2,nr
萬震山,244,wan4-zhen4-shan1,nr
五十八名,2,wu3-shi2-ba1-ming2,m
五花,38,wu3-hua1,n
委瑣,26,wei3-suo3,a
蔚州,11,wei4-zhou1,ns
文輕武,16,wen2-qing1-wu3,nr
王躍堂,4,wang2-yue4-tang2,nr
無線電接,3,wu2-xian4-dian4-jie1,b
溫度開關,3,wen1-du4-kai1-guan1,ns
外輪山,3,wai4-lun2-shan1,n
葦河,2,wei3-he2,n
無派性,3,wu2-pai4-xing4,n
外出服,3,wai4-chu1-fu2,n
外來妹,3,wai4-lai2-mei4,n
偽供,3,wei3-gong1,v
吳月娘,7,wu2-yue4-niang2,nr
翁倩玉,3,weng1-qian4-yu4,nr
五銖,11,wu3-zhu1,m
網上行,3,wang3-shang4-xing2,n
帷幔,12,wei2-man4,n
剜肉生瘡,3,wan1-rou4-sheng1-chuang1,i
巍巍蕩蕩,3,wei1-wei1-dang4-dang4,z
吳侯之,4,wu2-hou2-zhi1,nr
侮,317,wu3,zg
武漢郵科院,2,wu3-han4-you2-ke1-yuan4,nt
五龍潭,3,wu3-long2-tan2,ns
無怨無德,3,wu2-yuan4-wu2-de2,i
畏威懷德,3,wei4-wei1-huai2-de2,i
鄔翊光,3,wu1-yi4-guang1,nr
瓦加斯,7,wa3-jia1-si1,nr
挖地道,3,wa1-di4-dao4,i
武學界,2,wu3-xue2-jie4,n
襪子拿,3,wa4-zi-na2,n
文人學士,41,wen2-ren2-xue2-shi4,n
萬輛次,3,wan4-liang4-ci4,m
忘情所以,3,wang4-qing2-suo3-yi3,i
溫哥華,91,wen1-ge1-hua2,nr
王戎好,2,wang2-rong2-hao3,nr
五小時,3,wu3-xiao3-shi2,j
挖泥機,3,wa1-ni2-ji1,n
文本校對,3,wen2-ben3-xiao4-dui4,n
未抄,3,wei4-chao1,v
萬蘭特,3,wan4-lan2-te4,nz
文帥,3,wen2-shuai4,n
文字特效,3,wen2-zi4-te4-xiao4,n
王法,91,wang2-fa3,nr
為民請命,23,wei4-min2-qing3-ming4,l
武定,18,wu3-ding4,n
微微一笑,3,wei1-wei1-yi1-xiao4,l
誤訂,3,wu4-ding4,v
魏武帝,26,wei4-wu3-di4,nr
未處理,3,wei4-chu4-li3,v
外圈,21,wai4-quan1,n
晚景,24,wan3-jing3,n
挽髻,3,wan3-ji4,n
武師,93,wu3-shi1,n
為國為民,52,wei4-guo2-wei4-min2,l
王士龍,3,wang2-shi4-long2,nr
未預料到,3,wei4-yu4-liao4-dao4,l
無休,3,wu2-xiu1,v
無絕緣,3,wu2-jue2-yuan2,i
完鑽,3,wan2-zuan1,a
韋弗爾,3,wei2-fu2-er3,nr
五輛,15,wu3-liang4,m
萬特,7,wan4-te4,nz
無題,7,wu2-ti2,n
外交特權,30,wai4-jiao1-te4-quan2,n
沃格島,2,wo4-ge2-dao3,nr
魏宮人,15,wei4-gong1-ren2,nr
無奇不有,38,wu2-qi2-bu4-you3,i
王慶手,2,wang2-qing4-shou3,nr
溫方達,86,wen1-fang1-da2,nr
歪曲事實,3,wai1-qu1-shi4-shi2,i
萬貫傢俬,3,wan4-guan4-jia1-si1,i
物資公司,3,wu4-zi1-gong1-si1,n
王必得,3,wang2-bi4-dei3,nr
烏拉爾,178,wu1-la1-er3,nr
霧靈,2,wu4-ling2,n
無語凝,3,wu2-yu3-ning2,nr
問君,4,wen4-jun1,n
吾民,3,wu2-min2,nrt
文學名著,3,wen2-xue2-ming2-zhu4,n
王連洲,3,wang2-lian2-zhou1,nr
吳季方,6,wu2-ji4-fang1,nr
舞劍,99,wu3-jian4,n
五大洲,3,wu3-da4-zhou1,ns
誤判,37,wu4-pan4,v
文鉢英,3,wen2-bo1-ying1,nr
鎓,4,weng1,zg
魏兵屯,3,wei4-bing1-tun2,nr
尾田,3,wei3-tian2,n
晚八點,3,wan3-ba1-dian3,n
文三街,3,wen2-san1-jie1,nr
望斷,11,wang4-duan4,v
忘言,3,wang4-yan2,v
吳煥先,2,wu2-huan4-xian1,nr
外事司,3,wai4-shi4-si1,n
沃爾特河,20,wo4-er3-te4-he2,nrt
王二麻子,6,wang2-er4-ma2-zi,nr
王欽若,13,wang2-qin1-ruo4,nr
穩穩定定,3,wen3-wen3-ding4-ding4,n
網絡接口,4,wang3-luo4-jie1-kou3,n
舞蹈學院,8,wu3-dao3-xue2-yuan4,nt
五六顆,2,wu3-liu4-ke1,m
魏久矣,2,wei4-jiu3-yi3,nr
衛尉職,2,wei4-wei4-zhi2,nr
王劉永,2,wang2-liu2-yong3,nr
萬埠鎮,2,wan4-bu4-zhen4,nr
吳仲平,42,wu2-zhong4-ping2,nr
文件夾,29,wen2-jian4-jia1,n
尾旋,7,wei3-xuan2,n
外科病人,3,wai4-ke1-bing4-ren2,n
武宗子,9,wu3-zong1-zi,nr
吳乃武,2,wu2-nai3-wu3,nr
王率師,4,wang2-lv4-shi1,nr
武警北京總隊,5,wu3-jing3-bei3-jing1-zong3-dui4,nt
舞臺吊杆,3,wu3-tai2-diao4-gan1,n
蕪湖長江大橋,34,wu2-hu2-zhang3-jiang1-da4-qiao2,ns
韋都統,29,wei2-dou1-tong3,nr
臥薪嚐膽,3,wo4-xin1-chang2-dan3,n
外丘,3,wai4-qiu1,n
溫室,270,wen1-shi4,n
玩友,3,wan2-you3,n
桅座,3,wei2-zuo4,n
魏兵皆,5,wei4-bing1-jie1,nr
維克拉瑪,2,wei2-ke4-la1-ma3,nrt
文房四寶,78,wen2-fang2-si4-bao3,nz
王詩序,2,wang2-shi1-xu4,nr
嗡嗡嚶嚶,3,weng1-weng1-ying1-ying1,nr
微細,73,wei1-xi4,a
魏塘鎮,3,wei4-tang2-zhen4,nr
無私有意,3,wu2-si1-you3-yi4,i
